1
-90   90   0
3
0   75   60
75   105   90
105   180   120
0  7
0  60   0   1   4.561798e-06     0.01072271          1e-06   3.763538e-05          0.001            -40      0.5608283
0  60   0   0    2.62475e-06    0.006610868   1.001057e-06   7.427149e-05   0.0009999999            -40      0.5741198
1  60   0   1   2.547228e-06    0.005871714   1.000014e-06   7.456196e-05   0.0009999999            -40      0.5810791
1  60   0   0   2.284315e-06    0.006217309   1.000021e-06   8.048024e-05          0.001            -40      0.5869128
2  60   0   1   2.153742e-06     0.00503858   1.000082e-06   8.467792e-05   0.0009999999            -40      0.5997079
2  60   0   0   2.015976e-06    0.004544525   1.000002e-06   8.653973e-05   0.0009999998            -40      0.6061807
3  60   0   1   3.644542e-06    0.008082604   1.000003e-06   5.726948e-05   0.0009999998            -40      0.6008361
3  60   0   0   1.817204e-06         0.0045   1.347849e-05     9.6363e-05   0.0009999999      -39.99959      0.6227039
4  60   0   1   3.253862e-06    0.007101952   1.000193e-06    6.48111e-05          0.001            -40      0.6195412
4  60   0   0   2.593522e-06    0.005495682   9.696539e-05   6.200867e-05   0.0009999999            -40      0.6368758
5  60   0   1   2.929219e-06     0.00503447   2.530073e-06   7.624568e-05    0.000455653      -38.53623      0.6034541
5  60   0   0   3.180729e-06    0.006252937   4.849349e-06   7.315391e-05   0.0003530216      -33.15466      0.5968231
6  60   0   1   2.401453e-06    0.004500002   2.522213e-05   9.469345e-05          0.001            -40      0.6526016
6  60   0   0    3.74921e-06    0.008044521   1.000986e-06   6.876094e-05   0.0005457866       -39.9951      0.5954405
7  60   0   1   4.145813e-06    0.007424348   1.000688e-06   6.678823e-05   0.0007597779      -30.24408      0.6779779
7  60   0   0   4.214128e-06     0.01057978   1.000075e-06    6.42281e-05          0.001            -40      0.6416057
8  60   0   1   4.040441e-06     0.00750283   1.000088e-06   0.0001406214          0.001            -40      0.6501791
8  60   0   0   5.854905e-06    0.008265861   1.000033e-06   0.0001005465   0.0003577646            -40      0.5651998
9  60   0   1   5.865279e-06    0.008692897   1.000015e-06   7.675176e-05          0.001            -40      0.6610926
9  60   0   0   5.377247e-06     0.00887958   4.926596e-05   6.968016e-05   0.0006458117      -20.90371      0.7244038
10  60   0   1   5.122028e-06    0.007575924          1e-06   9.449787e-05   0.0009999994            -40      0.6761605
10  60   0   0   6.321914e-06     0.01114752          1e-06   8.204376e-05          0.001            -40       0.684662
11  60   0   1   6.012081e-06    0.009917013          1e-06   5.774289e-05   0.0009999995      -20.62062      0.7838911
11  60   0   0   4.017562e-06    0.004792452          1e-06   8.876385e-05   0.0009999979            -40      0.7161833
12  60   0   1    6.66373e-06    0.006818047   1.000002e-06   6.347807e-05          0.001            -40      0.7238577
12  60   0   0   5.082644e-06    0.006680689   1.000002e-06   7.824056e-05   0.0009999999            -40      0.7362179
13  60   0   1   6.029668e-06    0.007976642   1.000014e-06   7.948042e-05   0.0005399975      -39.99994      0.7089494
13  60   0   0   8.558635e-06     0.01020884          1e-06   5.283914e-05   0.0007269185      -39.99988      0.7208504
14  60   0   1   6.195047e-06    0.009398449    1.00042e-06   6.920151e-05   0.0009999598      -33.54046      0.7081465
14  60   0   0     4.2519e-06    0.005897243          1e-06   9.667055e-05          0.001            -40      0.7261414
15  60   0   1    6.60471e-06    0.008595728   0.0002138018   4.183374e-06   0.0009992015      -33.24733      0.7688431
15  60   0   0   6.014309e-06     0.00717024   1.000005e-06   8.116883e-05   0.0009999973            -40      0.7278468
16  60   0   1   9.010873e-06    0.009675277          1e-06   5.426123e-05   0.0006409242      -39.99999      0.7006304
16  60   0   0   7.947688e-06    0.008774736   1.000001e-06   7.634344e-05   0.0005622548            -40      0.7026747
17  60   0   1   6.853214e-06     0.00602671          1e-06   6.738695e-05   0.0005938914      -39.99999      0.7092923
17  60   0   0   5.085671e-06         0.0045    1.00007e-06   9.707464e-05   0.0006173455      -39.99998      0.7405953
18  60   0   1   5.775101e-06    0.004696363   1.000001e-06     9.4421e-05   0.0009999999      -28.92187       0.802316
18  60   0   0    6.75677e-06    0.007069442   1.000003e-06   0.0001128533          0.001      -39.99996      0.7759536
19  60   0   1   5.353002e-06    0.004628792   1.000001e-06   6.676822e-05   0.0002122805            -40      0.6922377
19  60   0   0   6.300576e-06    0.006557845   1.000003e-06   6.449974e-05          0.001      -24.52718      0.8828982
20  60   0   1   7.054857e-06    0.008742081   1.000002e-06   7.452638e-05    0.000661312            -40      0.7174336
20  60   0   0   8.129799e-06    0.009925071    1.00066e-06   7.031075e-05   0.0007754554      -39.99958      0.7281495
21  60   0   1   6.213601e-06    0.008967102   1.000015e-06   7.755079e-05   0.0008407783      -39.99999      0.7461122
21  60   0   0   8.887348e-06     0.01010836   1.000009e-06   5.119207e-05   0.0004808426      -39.99991      0.7043065
22  60   0   1   6.270189e-06    0.007594725   1.000021e-06   6.521104e-05   0.0009999996      -23.99409      0.8470139
22  60   0   0   7.327249e-06    0.009790512   1.000005e-06   6.689829e-05          0.001      -25.56608      0.8402396
23  60   0   1    5.07313e-06    0.005829863   1.000067e-06   6.793674e-05   0.0009999997      -26.49528      0.8527814
23  60   0   0   6.646472e-06     0.00701181   1.000001e-06   5.243536e-05   0.0008641656      -19.24472      0.8903556
24  60   0   1   7.497604e-06     0.01167542   1.000005e-06   5.669898e-05    0.000685072            -40      0.7974433
24  60   0   0   7.145884e-06      0.0112439   7.270425e-05   3.366446e-05          0.001            -40      0.8359204
25  60   0   1    7.35524e-06     0.00907466   3.342106e-05   4.994412e-05   0.0009999989      -21.72856      0.9178004
25  60   0   0   6.355738e-06    0.007307709          1e-06   6.679215e-05   0.0003729785            -40      0.7693406
26  60   0   1   5.544793e-06    0.006352655   1.000123e-06   6.205574e-05          0.001      -29.79912      0.8162452
26  60   0   0   5.013488e-06    0.005774591   1.000014e-06   6.377459e-05          0.001      -20.90578      0.8562486
27  60   0   1   7.320723e-06    0.005916133   0.0001084125   3.033075e-05          0.001            -40      0.8015463
27  60   0   0   6.182446e-06    0.007738355   1.000039e-06    8.10942e-05          0.001            -40      0.8007704
28  60   0   1   6.530274e-06    0.006057411   3.419721e-05   5.176008e-05   0.0009999996      -32.74573       0.851782
28  60   0   0   7.319422e-06    0.007953586          1e-06   5.769474e-05   0.0009999674      -27.97601      0.8633385
29  60   0   1   7.487355e-06    0.006609257   0.0001575249    1.00248e-08          0.001      -38.11455      0.8521755
29  60   0   0   7.196681e-06    0.007791751   1.000038e-06   5.790887e-05          0.001       -30.7258      0.8512671
30  60   0   1   6.090382e-06    0.007042239   8.592779e-06   5.935965e-05   0.0007061954      -21.77798      0.9213987
30  60   0   0   9.270876e-06     0.01111037    8.62845e-05   1.020984e-05   0.0009999793      -18.41786      0.9817832
31  60   0   1   7.647274e-06    0.006982383   6.928873e-05   1.836071e-05          0.001            -40      0.8684755
31  60   0   0   6.526287e-06    0.008203598   1.000354e-06   5.738786e-05          0.001            -40      0.8717898
32  60   0   1   9.359425e-06     0.01399517   0.0001088659   1.000054e-08   0.0009999999      -27.52923      0.8671767
32  60   0   0   6.250441e-06    0.006367876   1.000001e-06   5.356704e-05          0.001      -28.60787      0.8549908
33  60   0   1     9.0855e-06    0.009777637          1e-06   5.321822e-05   0.0009999979      -28.40662      0.8647846
33  60   0   0   9.327124e-06     0.01172168   0.0001334438    1.00001e-08          0.001      -33.41538      0.8382567
34  60   0   1     7.7549e-06     0.01053212   1.000031e-06   4.508675e-05   0.0009999979      -26.24986       0.878201
34  60   0   0    9.18322e-06     0.01126824   1.000002e-06   4.293115e-05          0.001      -32.93252      0.8672795
35  60   0   1   1.024593e-05     0.01150285   0.0001341315   1.013896e-08   0.0009999949       -31.3123      0.8940017
35  60   0   0   7.236365e-06    0.008328568   0.0001633656   1.017247e-08          0.001       -29.0984       0.914451
36  60   0   1   8.870646e-06    0.009354444   0.0001369335   1.000252e-08          0.001      -30.49881      0.8946172
36  60   0   0   7.956175e-06    0.007562661   8.741564e-05   3.267076e-05          0.001            -40       0.870511
37  60   0   1    8.45818e-06    0.009343483   0.0001415718   1.000216e-08          0.001            -40      0.9075924
37  60   0   0   9.597666e-06     0.01051355    7.44353e-05    1.00004e-08          0.001      -14.37558       1.013872
38  60   0   1   5.276875e-06    0.005632056   1.052929e-06   6.708936e-05          0.001       -39.4776      0.8379948
38  60   0   0   6.045221e-06    0.007231484    9.55985e-05   2.249902e-05          0.001            -40      0.8339101
39  60   0   1   6.511126e-06    0.008003522   1.000041e-06   5.651996e-05   0.0009999918      -16.72528      0.9846848
39  60   0   0   7.852884e-06     0.01177599   1.000136e-06   3.426538e-05   0.0009144326      -12.09705       1.004821
40  60   0   1   7.091463e-06    0.007855309    0.000139979          1e-08          0.001            -40      0.8895096
40  60   0   0   6.457485e-06    0.007313425   0.0001016486   1.380416e-05   0.0009999999            -40      0.8962207
41  60   0   1   7.353479e-06    0.008750365   0.0001085643     1.0017e-08          0.001            -40      0.8929606
41  60   0   0   7.246511e-06    0.008368409   8.121939e-05   1.056175e-05          0.001            -40      0.8847724
42  60   0   1   7.573835e-06    0.007987576   5.880373e-05   2.440681e-05   0.0003079889      -39.99998       0.831642
42  60   0   0   1.018667e-05      0.0143144   7.211578e-05   4.599533e-06   0.0003630652      -39.99997      0.8426958
43  60   0   1   7.052591e-06    0.009532577   1.000199e-06   4.783234e-05          0.001      -23.00587      0.9845046
43  60   0   0   6.994231e-06    0.008427721   1.000006e-06   5.112712e-05   0.0009999789      -28.29434      0.9629203
44  60   0   1   6.935377e-06     0.00842701   1.000031e-06   6.493989e-05   0.0003667438            -40      0.7922559
44  60   0   0   6.827578e-06    0.006720234          1e-06   6.809345e-05   0.0004600914            -40      0.8186868
45  60   0   1   7.302115e-06    0.007562046    0.000114054   1.854724e-05   0.0009999997      -26.44534      0.9322206
45  60   0   0    8.16946e-06     0.01086676   1.001401e-06   6.015587e-05   0.0009999998      -28.60553       0.904967
46  60   0   1   8.881306e-06     0.01054022   0.0001341296   1.004318e-08          0.001            -40      0.9024149
46  60   0   0   8.234309e-06    0.009233806   0.0001431801   1.002346e-08          0.001            -40      0.9083911
47  60   0   1   6.789322e-06    0.009190888   6.265232e-05   2.398244e-05   0.0009999997      -32.72408      0.9319459
47  60   0   0   7.176371e-06    0.009345831   4.479581e-05   3.329891e-05   0.0005792287            -40      0.8878465
48  60   0   1   8.496622e-06    0.009822381   2.532657e-05    4.35452e-05   0.0008165816      -30.12459      0.9349262
48  60   0   0   8.465608e-06     0.01039894   0.0001100894    4.60097e-06   0.0009999982      -30.36972      0.9391518
49  60   0   1    1.04164e-05     0.01237646   9.217647e-05   1.497545e-08          0.001      -29.46194      0.9779948
49  60   0   0   9.790862e-06       0.015991   7.973248e-05   1.000002e-08          0.001      -23.80409      0.9830321
50  60   0   1   6.391898e-06    0.007081758   1.006362e-06   4.641343e-05          0.001      -38.33556      0.8781011
50  60   0   0   8.530131e-06    0.008936063    8.65053e-05   1.006601e-08          0.001      -29.18574      0.9140398
51  60   0   1   8.136617e-06    0.008314896   0.0001116827          1e-08          0.001            -40      0.9112017
51  60   0   0   6.712976e-06    0.007431914   1.000001e-06   5.248175e-05          0.001      -26.97926      0.9378078
52  60   0   1   1.069897e-05     0.01270806   0.0001029227   1.001837e-08   0.0009999998      -32.14281      0.9384062
52  60   0   0   7.927847e-06     0.00735908   1.000001e-06    5.74881e-05          0.001            -40      0.8978681
53  60   0   1    5.25266e-06    0.006501839   2.448341e-05   4.487007e-05   0.0009999987      -27.55515      0.9811283
53  60   0   0   6.996154e-06      0.0097086   4.887563e-05   1.828057e-05          0.001       -27.6783      0.9713465
54  60   0   1    6.50812e-06    0.009005596   1.251009e-05   3.675592e-05          0.001      -22.89868        1.00579
54  60   0   0   7.938214e-06     0.01039891   8.658456e-05   1.023001e-08   0.0009999994      -22.96982       1.017035
55  60   0   1   5.647141e-06    0.008603718   1.000007e-06   4.068734e-05    0.000999999      -39.22956      0.9839708
55  60   0   0   7.675766e-06     0.01484353   3.414396e-05   1.998322e-05          0.001            -40      0.9786545
0  90   0   1   3.163235e-06      0.0074182   1.001039e-06   7.807549e-05          0.001            -40      0.5737656
0  90   0   0    2.87236e-06    0.006679212     1.0001e-06   8.847919e-05          0.001            -40      0.5892622
1  90   0   1   2.447082e-06    0.005643705   4.786413e-05   7.901306e-05          0.001            -40      0.5821846
1  90   0   0   2.019332e-06    0.005002526   1.000046e-06    9.94942e-05   0.0009999999            -40      0.5994207
2  90   0   1   3.908262e-06    0.008419101   0.0001167544   3.932551e-05   0.0008124848      -39.81274      0.5827442
2  90   0   0   3.346826e-06    0.007298944   1.000528e-06   6.288878e-05   0.0002513981            -40      0.4944823
3  90   0   1   3.227382e-06    0.007023595    6.97327e-06   8.151539e-05   0.0009999995      -39.99995      0.6081209
3  90   0   0   2.795748e-06    0.005593558   6.196205e-05   6.585179e-05   0.0009933176      -24.46503      0.6805021
4  90   0   1    4.11047e-06    0.007000411   0.0002822121   1.001107e-08          0.001      -36.17168      0.6663851
4  90   0   0   3.495655e-06    0.006168301   4.216516e-06   6.796412e-05   0.0003683529      -39.86676      0.5579257
5  90   0   1   3.578574e-06    0.006470666   9.006154e-05   6.497625e-05    0.000999944      -31.25755      0.6961077
5  90   0   0   2.601252e-06    0.004513733   1.335192e-06   9.771662e-05   0.0003394241      -39.99959      0.5875422
6  90   0   1   3.840484e-06    0.006451511   1.000223e-06   8.076196e-05          0.001            -40      0.6281909
6  90   0   0   5.254566e-06    0.008818649   0.0002726426   2.479339e-08          0.001      -38.96733      0.6574751
7  90   0   1   4.733954e-06     0.00740468   6.028789e-06   6.617294e-05    0.000972282      -21.82528       0.726621
7  90   0   0   4.949235e-06    0.007682407   0.0002614111   3.768328e-07   0.0009999999       -31.6765      0.6931834
