# position calculated with 200 um wrapping
38 1.65051840991 0.16638553114 0.818323904265  519.363214935 1.27123104361 0.0667080132164
39 1.77953915378 0.157339001085 0.883147132092 519.378482224 1.27112106714 0.1968473436
38 1.90904882168 0.149692430625 0.94921232801  519.358969601 1.2712289135  0.327014923864
35 1.65413660584 0.185664956644 0.824532809903 576.589750915 1.30126005843 0.0661307651034
36 1.78268795075 0.17564036897 0.882951788067  576.774093446 1.30070526093 0.19681537074
37 1.91171366153 0.167223060998 0.94815418346  576.631429611 1.30119765046 0.326995428085
31 1.68799392979 0.201784651704 0.788561856659 635.919987225 1.3279857955  0.0493676298218
32 1.69492914057 0.200692387907 0.884510383736 636.082537125 1.32805593291 0.14743299944
33 1.88241107517 0.186580613334 0.885714746821 636.021258527 1.32806083064 0.245182210241
34 1.88542559706 0.186302812912 0.98152104392  635.929717756 1.3280219894  0.343124873574
29 1.64571136622 0.224670906613 0.810151078496 695.734313146 1.35075167957 0.0493501305607
30 1.74526357743 0.214422231358 0.858995555665 695.92497467  1.35075722276 0.147587572099
30 1.83931185436 0.207014731366 0.909224380412 695.851824674 1.35080060146 0.245528194659
29 1.93480392085 0.199803109789 0.95797930339  695.757737492 1.35076649668 0.343261370247
25 1.65006140331 0.243361607027 0.809700929632 754.983463696 1.36776093419 0.0492710443122
26 1.74899875886 0.232397099168 0.853557115836 755.099154298 1.3678974251  0.147382883814
27 1.84225864382 0.224391478553 0.907674718942 755.139161737 1.36779694658 0.245647182588
28 1.93807046488 0.216542196538 0.956486932739 755.004422044 1.36780465574 0.343372483076
20 1.69949155249 0.256292784348 0.77221968326  816.801483106 1.38488889112 0.0330340720877
21 1.70632495913 0.255168031742 0.836819349753 817.127591896 1.38496899658 0.0984527733153
22 1.7105726749  0.254775084505 0.900103257868 816.867073685 1.3848915615  0.163750625354
23 1.89162228131 0.237172901375 0.871190462957 817.013359174 1.38494896159 0.229023411739
21 1.89593442938 0.236781111703 0.93450042076  816.960264497 1.38495866449 0.294337735836
24 1.8996024097  0.236764545618 0.997431760084 816.976301212 1.38495808089 0.359543377121
18 1.64542839032 0.281224902    0.802718064226 878.955711238 1.39992831536 0.0330825506968
19 1.71071363972 0.272661133011 0.836717748999 879.265853554 1.39997503052 0.0984405855131
19 1.77424398635 0.265303725134 0.869599827813 879.019001401 1.39992769778 0.163729048645
19 1.83665922792 0.258668403618 0.901893962823 879.281235621 1.39997678897 0.22907021578
19 1.89994061855 0.252797571458 0.934630041454 879.123041658 1.39996194649 0.294316597526
18 1.96029848932 0.247917570375 0.965720582484 879.209863696 1.40001009934 0.359752939164
16 1.65086234704 0.299160508781 0.802766247698 942.104523036 1.41200272115 0.0330784974975
17 1.71403576449 0.290355840355 0.835795463094 942.453346637 1.41204815027 0.0982805985186
17 1.77896657126 0.28232663692  0.868930855562 942.163059528 1.4119887644  0.16371230621
17 1.84084958269 0.275351369888 0.901628674232 942.425364213 1.4120388551  0.229063203993
17 1.90368061861 0.269142011073 0.934411135754 942.281601664 1.41203300936 0.294347211409
16 1.96416351192 0.263163538972 0.968156315128 942.590415613 1.41203503521 0.359592656215
14 1.65661573699 0.317216655845 0.802773182754 1005.50286242 1.42373281652 0.0330666582656
15 1.71918288295 0.307547629089 0.835754443025 1005.75348673 1.42372644972 0.0982801585725
15 1.78187014581 0.299648557616 0.868545137312 1005.58417742 1.42372093499 0.163764423327
15 1.84462465573 0.291850029747 0.901391744651 1005.74625457 1.42372373966 0.229098165435
15 1.90777378015 0.285219680419 0.933130274962 1005.6001384  1.42370270477 0.294439993649
14 1.96795052906 0.278942311551 0.965668441551 1005.86956    1.42373830811 0.359780894625
12 1.66234034658 0.33411733214  0.802787367215 1068.52204068 1.43355117264 0.0331786698724
13 1.72440981627 0.324069080367 0.835291291249 1068.74562459 1.43353055479 0.098378840584
13 1.78604093247 0.315894463622 0.868105555318 1068.61231724 1.43353971988 0.163711995775
13 1.84924446581 0.307637928509 0.901212238967 1068.73330669 1.43353146188 0.229104297028
13 1.9105613118  0.300860626854 0.933455369572 1068.64582922 1.43354005064 0.294512522483
12 1.97200660172 0.294111655555 0.965624041436 1068.85362859 1.43354525798 0.359794000747
 8 1.66722563968 0.351267782006 0.804156194975 1133.33400074 1.4415669208  0.0330639496225
 9 1.73010415746 0.34062038882  0.836014548842 1133.49299958 1.44150448805 0.0983060976081
10 1.78981383933 0.332254088563 0.869984387098 1133.43122626 1.44156048194 0.163689676018
 9 1.85398904205 0.323514118702 0.900231175326 1133.47117906 1.44152125885 0.229150199761
10 1.91416194745 0.316525716895 0.934076876146 1133.43764179 1.44153804263 0.294526687196
11 1.97628262572 0.30935585376  0.965189046798 1133.59407441 1.44152449139 0.359831006248
 3 1.69860559818 0.363528250261 0.777929223457 1199.60600896 1.45037901119 0.0221435327786
 4 1.70362080361 0.361999418104 0.818453304062 1199.78396118 1.45035814119 0.0657464606332
 5 1.70914621517 0.361160476154 0.859158305128 1199.72216311 1.45034985142 0.109287986171
 6 1.82025573928 0.344532497354 0.842841990453 1199.67136033 1.45035913358 0.152845356998
 4 1.82542161086 0.343545898702 0.883376733107 1199.79208797 1.45035938723 0.196444412441
 5 1.83242006264 0.342714948629 0.924802293661 1199.72049462 1.45035418903 0.240104305532
 6 1.94429114729 0.328700141521 0.908550184369 1199.66905703 1.45035783926 0.283652222937
 4 1.9493349893  0.327731103353 0.949009653332 1199.8459836  1.45035435598 0.327244673614
 7 1.95527740398 0.32716069796  0.989876000407 1199.80252407 1.45035103462 0.370725499125
