electrons_nn_15_0 9.80328
electrons_nn_16_0 2.12729
electrons_nn_17_0 4.85183
electrons_nn_18_0 5.19516
electrons_nn_19_0 9.99989
electrons_nn_1_0 8.17829
electrons_nn_20_0 4.63671
electrons_nn_21_0 2.25479
electrons_nn_22_0 7.40925
electrons_nn_23_0 9.63588
electrons_nn_24_0 2.44745
electrons_nn_25_0 9.99992
electrons_nn_26_0 2.3118
electrons_nn_27_0 10
electrons_nn_28_0 2.03308
electrons_nn_29_0 2.36573
electrons_nn_2_0 2.20112
electrons_nn_30_0 1.88827
electrons_nn_31_0 1.48183
electrons_nn_32_0 2.13677
electrons_nn_33_0 1.50072
electrons_nn_34_0 2.21533
electrons_nn_35_0 2.22597
electrons_nn_36_0 2.43534
electrons_nn_37_0 2.44676
electrons_nn_38_0 2.61208
electrons_nn_39_0 1.16173
electrons_nn_3_0 2.17309
electrons_nn_4_0 2.60098
electrons_nn_5_0 3.75261
electrons_nn_6_0 3.57084
electrons_nn_7_0 2.5981
electrons_nn_8_0 4.90684
electrons_nn_9_0 3.05648
electrons_sigma1_10_0 0.0219785
electrons_sigma1_11_0 0.022289
electrons_sigma1_12_0 0.0193819
electrons_sigma1_13_0 0.0210607
electrons_sigma1_14_0 0.0194153
electrons_sigma1_15_0 0.0183277
electrons_sigma1_16_0 0.0194945
electrons_sigma1_17_0 0.020245
electrons_sigma1_18_0 0.0202226
electrons_sigma1_19_0 0.0196052
electrons_sigma1_1_0 0.19116
electrons_sigma1_20_0 0.0223673
electrons_sigma1_21_0 0.0212899
electrons_sigma1_22_0 0.0201529
electrons_sigma1_23_0 0.021518
electrons_sigma1_24_0 0.0209771
electrons_sigma1_25_0 0.0204337
electrons_sigma1_26_0 0.0221905
electrons_sigma1_27_0 0.0207432
electrons_sigma1_28_0 0.0198289
electrons_sigma1_29_0 0.0225689
electrons_sigma1_2_0 0.00521054
electrons_sigma1_30_0 0.0240788
electrons_sigma1_31_0 0.0253928
electrons_sigma1_32_0 0.0224958
electrons_sigma1_33_0 0.0246084
electrons_sigma1_34_0 0.0207516
electrons_sigma1_35_0 0.0270627
electrons_sigma1_36_0 0.0225331
electrons_sigma1_37_0 0.0241574
electrons_sigma1_38_0 0.0214396
electrons_sigma1_39_0 0.0184546
electrons_sigma1_3_0 0.0421366
electrons_sigma1_4_0 0.0343925
