1
-90   90   0
3
0   75   60
75   105   90
105   180   120
0  7
0  60   0   1    3.66011e-06      0.0077219   1.000478e-06   4.782065e-05          0.001            -40       0.556611
0  60   0   0   3.345432e-06    0.007448986          1e-06   5.804971e-05          0.001            -40      0.5639392
1  60   0   1   3.054763e-06    0.006388326    1.00019e-06   5.630925e-05   0.0009999999            -40      0.5692149
1  60   0   0   2.816057e-06    0.007716645   1.000153e-06   6.533539e-05          0.001            -40      0.5719637
2  60   0   1   2.232972e-06    0.004800643   3.119176e-06   8.872586e-05   0.0009984222      -39.99954      0.6065346
2  60   0   0   2.411224e-06    0.006060817   1.000025e-06   8.433214e-05          0.001            -40      0.5902766
3  60   0   1   2.887879e-06    0.007146876   1.252389e-05   7.075502e-05   0.0005598213      -39.99988       0.580116
3  60   0   0   3.385515e-06    0.006985691   0.0002632057   5.210658e-06          0.001            -40      0.6172517
4  60   0   1   2.990411e-06    0.006728971   1.000164e-06   6.972296e-05   0.0005741035            -40      0.5883691
4  60   0   0   3.466015e-06    0.007884826   1.000084e-06   6.127616e-05   0.0005425034      -39.99999      0.5805289
5  60   0   1   4.620531e-06    0.007235129   0.0002211869   1.364831e-08   0.0009999996      -29.55155      0.6942289
5  60   0   0   3.758875e-06    0.008678579   8.145505e-06   5.745039e-05   0.0004203068      -39.99999      0.5724822
6  60   0   1   4.267264e-06    0.008052039   3.052155e-05    5.10229e-05   0.0009999957      -24.42665      0.6982039
6  60   0   0   4.278715e-06    0.008458922   0.0001127349   3.527997e-05          0.001            -40      0.6316851
7  60   0   1   4.080979e-06    0.007107198    1.20511e-05   6.551716e-05   0.0006317253      -39.99954      0.6362106
7  60   0   0   4.256401e-06    0.008262617   6.059256e-05   4.046936e-05   0.0009999998      -33.72966      0.6682945
8  60   0   1   5.084696e-06    0.007380039    1.00002e-06   0.0001205374   0.0009999984            -40      0.6439114
8  60   0   0   4.343999e-06    0.006631294   1.000211e-06   0.0001321323   0.0007057745            -40      0.6173815
9  60   0   1   5.920087e-06      0.0106711   1.000026e-06   7.779102e-05   0.0002378019      -39.99975      0.5519794
9  60   0   0   4.271169e-06    0.006776285   1.000001e-06   0.0001121763   0.0009570427      -39.24458      0.6674795
10  60   0   1   5.053006e-06    0.007502994   1.000024e-06   9.656475e-05   0.0009999997            -40      0.6885887
10  60   0   0   5.504992e-06    0.006579503   1.000002e-06    9.36639e-05   0.0009999999            -40      0.6875462
11  60   0   1   5.522132e-06    0.006680399   1.000015e-06   7.318872e-05          0.001            -40      0.7089573
11  60   0   0   6.442437e-06    0.008784339          1e-06   6.717892e-05          0.001            -40      0.7169696
12  60   0   1   6.019229e-06    0.007966465   1.000025e-06   8.609927e-05          0.001            -40      0.7438198
12  60   0   0   6.081713e-06    0.008367939   1.000013e-06   7.244788e-05          0.001      -30.56949      0.7683707
13  60   0   1   7.722404e-06    0.009912803   1.000029e-06   6.335118e-05   0.0005829302      -39.99989      0.7025486
13  60   0   0   5.734643e-06    0.006209053   1.000072e-06   7.919383e-05   0.0009999995      -23.34577      0.8252337
14  60   0   1       5.22e-06     0.00696493   1.000012e-06   7.925403e-05   0.0004903294       -32.0515      0.6791629
14  60   0   0    5.36086e-06     0.00644451   1.000001e-06   8.599075e-05   0.0003486168      -39.99998      0.6390696
15  60   0   1   5.612832e-06    0.006378192   1.000014e-06   7.457298e-05   0.0009420965            -40      0.7132813
15  60   0   0   5.436897e-06     0.00639926   1.000013e-06   9.043907e-05          0.001            -40      0.7401713
16  60   0   1    7.28952e-06    0.007746745          1e-06   5.025578e-05   0.0005886424            -40      0.6987129
16  60   0   0   6.719775e-06    0.008282458   0.0001303202   2.573197e-05          0.001      -31.84704      0.7856095
17  60   0   1   5.662279e-06     0.00613936   1.000132e-06   7.514699e-05   0.0004785101            -40      0.7079661
17  60   0   0   7.198644e-06    0.007277846   1.000001e-06   6.171162e-05   0.0002486788            -40      0.6503672
18  60   0   1   8.099162e-06    0.007623211   1.000003e-06     3.6012e-05     0.00076524      -21.55641      0.7976352
18  60   0   0     8.3326e-06    0.008282134   1.000002e-06   6.725032e-05   0.0009999999      -30.49335      0.7876911
19  60   0   1    5.96389e-06    0.005498785   1.000003e-06   6.817966e-05          0.001      -27.91713      0.8560211
19  60   0   0   6.762633e-06    0.005049307          1e-06   7.402892e-05          0.001      -27.09685      0.8609995
20  60   0   1   5.900188e-06    0.007402038   1.000015e-06   9.189368e-05   0.0009999978      -38.39478       0.755431
20  60   0   0   8.492628e-06     0.01043862   1.000096e-06   6.392555e-05   0.0009999965       -29.8912      0.7685105
21  60   0   1   9.180361e-06     0.01195414   0.0001674285   1.479101e-07          0.001       -38.9954      0.7658734
21  60   0   0   6.791726e-06    0.008486857   5.331741e-05   6.693387e-05          0.001      -39.99999      0.7746013
22  60   0   1   6.225386e-06    0.006322095   1.001979e-06   6.597828e-05   0.0009999999      -29.01666      0.8233054
22  60   0   0   7.975349e-06    0.007667105   0.0001551585   8.872609e-06   0.0009999808      -39.45588      0.7996903
23  60   0   1   5.971994e-06    0.007128359          1e-06   5.685463e-05   0.0009999999       -28.7425      0.8359942
23  60   0   0   6.582392e-06    0.006991929   1.000646e-06   6.001991e-05   0.0009999999      -24.94332       0.861462
24  60   0   1   8.629592e-06     0.01160386   1.000002e-06   4.077993e-05   0.0007743973      -30.73701      0.8180775
24  60   0   0   6.172936e-06    0.007805586   1.000526e-06   6.727718e-05          0.001       -30.4238      0.8544839
25  60   0   1   7.514115e-06     0.01002965   1.000009e-06   4.852617e-05    0.000999999      -14.96057      0.9792246
25  60   0   0   7.208277e-06    0.009454128   1.000054e-06   4.596635e-05   0.0005120197      -24.01162       0.843935
26  60   0   1   4.710755e-06    0.006032557          1e-06   6.226009e-05          0.001      -37.27987      0.7933303
26  60   0   0   4.577647e-06     0.00566156    1.77287e-05   5.910185e-05          0.001      -39.99999      0.7921204
27  60   0   1   5.698928e-06    0.005308348   1.000146e-06   6.882749e-05   0.0009999999      -34.79444      0.8045478
27  60   0   0   6.183687e-06    0.005768304   1.000012e-06   6.681691e-05   0.0009999998      -36.57808      0.7996034
28  60   0   1   6.119001e-06         0.0045   2.420568e-05   5.790077e-05   0.0009999997      -28.03845       0.872584
28  60   0   0   6.116985e-06    0.004755958          1e-06   6.346782e-05   0.0009999972      -28.24697      0.8612339
29  60   0   1   6.557149e-06    0.006544909          1e-06   6.522259e-05   0.0009999999            -40       0.835141
29  60   0   0   7.251453e-06    0.007428344   4.046566e-05   4.079618e-05          0.001            -40      0.8319517
30  60   0   1   7.662866e-06    0.008497612   5.872587e-06   4.791383e-05          0.001      -18.90188      0.9493424
30  60   0   0   7.193204e-06    0.006875679   8.240154e-05   3.064155e-05   0.0004496099      -39.99999      0.8221319
31  60   0   1   7.394282e-06    0.006956358   6.441536e-05   2.671448e-05          0.001      -39.99997      0.8721163
31  60   0   0   8.818083e-06    0.008616505   0.0001023509   1.028017e-08          0.001      -38.79822      0.8783905
32  60   0   1    6.26777e-06    0.006487513   1.000011e-06   6.875539e-05          0.001      -34.38491      0.8388152
32  60   0   0   5.455688e-06    0.004851318   1.000001e-06   6.295267e-05   0.0009999983      -24.65618      0.8730027
33  60   0   1   7.459197e-06    0.006342827   7.481145e-05   4.686272e-05          0.001            -40      0.8327272
33  60   0   0   7.462358e-06    0.006307425   7.844685e-05   3.994235e-05   0.0009999999      -39.99995      0.8220244
34  60   0   1    8.66155e-06     0.01076003    8.68344e-05   1.691206e-05          0.001            -40      0.8557432
34  60   0   0    9.63397e-06     0.00786253   0.0001271502   1.015472e-08          0.001            -40      0.8557673
35  60   0   1    9.18507e-06    0.009253735   1.000033e-06   6.843621e-05   0.0006630893      -32.33963      0.8488376
35  60   0   0   7.878239e-06    0.007324109   0.0001491409   1.000439e-08   0.0009409827      -12.79174       1.017054
36  60   0   1   8.246562e-06    0.006694604   0.0001425233   1.143135e-05   0.0009999999      -39.99994      0.8717628
36  60   0   0   1.023377e-05     0.01038246   0.0001215235   1.000379e-08          0.001      -32.71086      0.8867628
37  60   0   1    8.30666e-06    0.007067457   0.0001450828   1.000006e-08          0.001      -35.01237      0.9139229
