1
-90  90  0
4
0  60  55
60  80  70
80  100  90
100  180  115
0  8
0   55    0  0.0   0   -0.003175302    -0.00237137   0.0002909002  -5.651592e-06   5.124289e-08  -1.827787e-10         89.249   0.0008208927
0   55    0  0.0   1    0.001264257   -0.002767637    0.000286875  -4.836534e-06   3.509527e-08  -9.291734e-11       87.27152   0.0008979263
1   55    0  0.0   0    -0.04924985    0.002303272   0.0001496485  -3.711923e-06   3.948616e-08  -1.593403e-10         93.125   0.0008170428
1   55    0  0.0   1    -0.08371227    0.006159382  -1.785291e-05  -1.640757e-07   2.903043e-09  -1.270546e-11       88.52226   0.0008293156
2   55    0  0.0   0   -0.009319159   -0.001756781   0.0002940533  -6.052691e-06   5.663852e-08  -2.028969e-10         98.735   0.0007319678
2   55    0  0.0   1    -0.04728379    0.001849873   0.0001742235  -4.125819e-06   4.141554e-08  -1.550748e-10       96.44729   0.0007664116
3   55    0  0.0   0    -0.04098111    0.001324136   0.0001827092  -4.067773e-06   3.893384e-08  -1.393098e-10        104.597   0.0007110626
3   55    0  0.0   1    -0.02749849  -0.0001599277   0.0002499295  -5.411583e-06   5.109344e-08  -1.800826e-10       104.0105   0.0007844474
4   55    0  0.0   0    -0.08296418    0.006506534  -2.915216e-05  -3.655566e-08   2.643198e-09  -1.429262e-11        103.719   0.0006614072
4   55    0  0.0   1    -0.03310357    0.001219326   0.0001810138  -3.912984e-06   3.606619e-08  -1.231179e-10       105.7729   0.0007045737
5   55    0  0.0   0    -0.04055652    0.002559078   0.0001135306  -2.448224e-06   2.175929e-08   -7.16244e-11       110.4066   0.0006561085
5   55    0  0.0   1    -0.02939572    0.001246749   0.0001797999  -3.818712e-06   3.426881e-08  -1.134189e-10       113.3216   0.0006742426
6   55    0  0.0   0    -0.07557797    0.005726235  -1.324567e-05  -7.805898e-08    8.01032e-10  -9.053182e-13       112.7536   0.0006514326
6   55    0  0.0   1    -0.04244271     0.00214969   0.0001334947  -2.758094e-06   2.333389e-08  -7.204388e-11       116.6179   0.0006467306
7   55    0  0.0   0    -0.05043075    0.002917405   8.096239e-05  -1.545641e-06   1.159194e-08  -3.190836e-11       124.2258   0.0007364272
7   55    0  0.0   1    -0.08020322    0.006282164  -2.344993e-05  -4.315181e-08   1.406628e-09  -5.222626e-12       120.3688   0.0007014143
