0 0 0 0 0 0 0 0
4.6e-07 0.000233536493013538 -0.000347197554269557 -5.98799610470247e-13 2.3636500712247e-11 2.36365498945151e-11 7.5141588092981e-15 0.0299860288187673
7e-07 0.000331212158777885 -0.00063372113057497 -9.1121687661277e-13 3.59685685195985e-11 3.59686824026933e-11 1.14345984202589e-14 0.0299860236799666
9.5e-07 0.00042093894217591 -0.0012023097329847 -1.23665158577147e-12 4.88144582518047e-11 4.88146680003085e-11 1.55183961915812e-14 0.0299860183259659
1.021e-06 0.000444574600314412 -0.00161144242349545 -1.32907505376374e-12 5.24626882875332e-11 5.24629305571053e-11 1.66781959697995e-14 0.0299860168060948
1.04e-06 0.000450775228184584 -0.0018919642488728 -1.35380809528872e-12 5.34389749999086e-11 5.3439226369464e-11 1.69885650154072e-14 0.0299860163994254
1.0496e-06 0.000453888788850977 -0.00209736488066701 -0.000295856949920406 5.39322566752147e-11 5.39325127066096e-11 1.71453830740944e-14 0.0299860161939189
1.0592e-06 0.000456989479286209 -0.00205559222963218 -0.000467120593628681 5.44255383291311e-11 5.44257990654007e-11 1.73022011425768e-14 0.029986015988285
1.0688e-06 0.000460077407512551 -0.00202164789983775 -0.000583846318296813 5.4918819961733e-11 5.4919085445507e-11 1.74590192208544e-14 0.0299860157827077
1.0784e-06 0.000463152680180723 -0.00199042277424944 -0.000676934804735219 5.54121015727624e-11 5.54123718470142e-11 1.76158373089271e-14 0.029986015577139
1.088e-06 0.000466215402593238 -0.0019607704665369 -0.000755776721611341 5.5905383162498e-11 5.59056582700096e-11 1.7772655406795e-14 0.0299860153715319
1.0976e-06 0.000469265678727224 -0.00193223537007808 -0.000824764111841378 5.63986647306702e-11 5.63989447143379e-11 1.79294735144581e-14 0.02998601516597
1.1072e-06 0.000472303611256778 -0.00190458540379201 -0.000886383835932369 5.68919462775616e-11 5.68922311802219e-11 1.80862916319164e-14 0.0299860149603346
1.1168e-06 0.000475329301574845 -0.00187768338906444 -0.000942211606812563 5.7385227803011e-11 5.73855176674369e-11 1.82431097591699e-14 0.0299860147547451
1.1264e-06 0.000478342849814629 -0.00185143953861291 -0.000993323490324325 5.78785093070157e-11 5.78788041760299e-11 1.83999278962185e-14 0.0299860145491759
1.136e-06 0.00048134435487057 -0.00182579049293853 -0.00104049489162541 5.83717907895986e-11 5.83720907060837e-11 1.85567460430623e-14 0.029986014343584
1.1456e-06 0.000484333914418863 -0.00180068887573514 -0.00108430763571653 5.88650722508195e-11 5.88653772576074e-11 1.87135641997013e-14 0.0299860141379653
1.1552e-06 0.00048731162493757 -0.00177609760414268 -0.0011252123086365 5.93583536905977e-11 5.93586638304519e-11 1.88703823661354e-14 0.0299860139323959
1.1742e-06 0.000493170449363249 -0.00172881892798501 -0.00119893082658797 6.03346398103511e-11 6.03349602354863e-11 1.91807516827472e-14 0.0299860135256354
1.194e-06 0.000499227753424179 -0.00168135861249862 -0.00126729714753285 6.13520326248658e-11 6.1352363947465e-11 1.95041892219371e-14 0.0299860131014388
1.214e-06 0.000505297097625494 -0.00163513582468909 -0.00132923389328286 6.23797020418556e-11 6.23800445567612e-11 1.98308938492786e-14 0.0299860126731292
1.235e-06 0.000511617629252909 -0.00158831785930838 -0.00138789692994638 6.34587548298131e-11 6.34591092966862e-11 2.01739337537427e-14 0.029986012223348
1.256e-06 0.000517885500182787 -0.00154313473014867 -0.00144107487630555 6.45378075152035e-11 6.45381741389706e-11 2.05169737050783e-14 0.0299860117736267
1.278e-06 0.000524396324032749 -0.0014974367463297 -0.00149178671574639 6.56682435519044e-11 6.56686231313683e-11 2.08763489424644e-14 0.0299860113024522
1.3e-06 0.00053085131631859 -0.00145330745765498 -0.00153810456123981 6.67986794761617e-11 6.6799072236108e-11 2.12357242312923e-14 0.0299860108313398
1.322e-06 0.00053725144297753 -0.00141065120329208 -0.00158061331203003 6.79291152878645e-11 6.7929521453407e-11 2.15950995715619e-14 0.0299860103601904
1.365e-06 0.000549605921362872 -0.00133121124764626 -0.00165443303878762 7.01386031405961e-11 7.01390361567071e-11 2.22975151578943e-14 0.0299860094396221
1.406e-06 0.000561200099086749 -0.00125989467829606 -0.00171539730749743 7.22453237162461e-11 7.22457831362335e-11 2.29672604348615e-14 0.0299860085611144
1.447e-06 0.000572618698452202 -0.0011924834773294 -0.00176890439580052 7.43520439013261e-11 7.4352530505303e-11 2.36370058904932e-14 0.0299860076830804
