Barrel : [layer]
0 10 4 316.1 316.1 -5.50987e-07 -0.000333233 -1.38816e-06 0.000682397
0 11 0 129.3 129.3 -0.000910534 0.118487 -0.00133953 0.176752
0 11 1 138 138 -9.52187e-05 0.0130665 -0.000217242 0.0316394
0 11 2 151.1 151.1 -1.51603e-05 0.00201843 -6.17176e-05 0.010177
0 11 3 194.5 194.5 -2.79954e-06 0.000150711 -9.38772e-06 0.00226998
0 11 4 316.1 316.1 -7.94407e-07 -0.000239288 1.50905e-06 6.88905e-05
0 12 0 129.3 129.3 -0.000724092 0.0941916 -0.00115349 0.152586
0 12 1 138 138 -7.55631e-05 0.0103367 -0.000217241 0.0315293
0 12 2 151.1 151.1 -1.03053e-05 0.00133114 -5.56489e-05 0.00922955
0 12 3 194.5 194.5 -2.07604e-06 8.7689e-05 -8.44529e-06 0.00209708
0 12 4 316.1 316.1 -8.19079e-07 -0.000156789 1.14309e-06 0.000158669
0 13 0 129.3 129.3 -0.000596046 0.0771858 -0.00101163 0.133943
0 13 1 138 138 -2.3632e-05 0.00317261 -0.000191954 0.0279596
0 13 2 151.1 151.1 -5.03816e-06 0.000606666 -5.12366e-05 0.00854065
0 13 3 194.5 194.5 -1.45161e-06 6.47387e-05 -9.30875e-06 0.00220535
0 13 4 316.1 316.1 -5.33717e-07 -0.000113792 -1.28043e-06 0.000643843
0 14 0 129.3 129.3 -0.000193488 0.025986 -0.00130232 0.171331
0 14 1 138 138 -5.06322e-05 0.00751475 -0.000183908 0.0267193
0 14 2 151.1 151.1 -1.6771e-05 0.00284189 -4.35037e-05 0.00734351
0 14 3 194.5 194.5 -4.17512e-06 0.00093866 -8.83872e-06 0.00210563
0 14 4 316.1 316.1 -2.17277e-06 0.00054919 -1.26809e-06 0.000633144
1 0 0 133.6 172.5 -0.0989048 13.5555 0.0284097 -2.84957
1 0 1 159.5 220 0.00142935 0.150858 0.000469473 1.97012
1 0 2 202.7 271.8 -0.00822986 1.6915 -0.0388147 10.6126
1 0 3 250.2 293.4 -0.003608 0.754652 -0.0214569 5.89479
1 0 4 329.2 333.5 0.000638481 -0.307818 -0.0340756 9.5971
1 1 0 129.3 129.3 -0.192507 25.1399 0.0486046 -4.94078
1 1 1 164.1 190.2 -0.00141178 0.431262 0.0118062 -0.182747
1 1 2 211.9 229.3 -0.00442615 0.925922 -0.00993606 3.95264
1 1 3 324.8 281.4 -0.00038326 0.0692328 -0.0136173 4.79674
1 1 4 333.5 333.5 -0.136764 44.3658 -0.00985451 3.7379
1 2 0 129.3 129.3 -0.159767 20.755 0.0284884 -2.03045
1 2 1 164.1 155.4 0.000184493 0.0732046 0.00308429 1.2543
1 2 2 224.9 177.1 -0.00203174 0.436889 0.00440553 1.04898
1 2 3 324.8 198.8 -8.21822e-05 -0.00156722 -0.000497695 1.91734
1 2 4 333.5 333.5 -0.124993 40.5694 -0.00874484 3.55687
1 3 0 129.3 129.3 -0.119042 15.4357 0.0078372 0.77995
1 3 1 159.8 146.7 9.9346e-05 0.0307245 -0.00445978 2.36995
1 3 2 194.5 177.1 -0.000966859 0.201104 -0.00125 1.89907
