QC1RE1705	-1.705	.01	0.000	-3.5136980852371734e-07	0.0	0.0	0.0	0.0	0.0	
QC1RE1695	-1.695	.01	0.000	-1.0621189771612853e-06	0.0	0.0	0.0	0.0	0.0	
QC1RE1685	-1.685	.01	0.000	-3.089863287362817e-06	0.0	0.0	0.0	0.0	0.0	
QC1RE1675	-1.675	.01	0.000	-8.95806992256121e-06	0.0	0.0	0.0	0.0	0.0	
QC1RE1665	-1.665	.01	0.000	-2.6309530953826375e-05	0.0	0.0	0.0	0.0	0.0	
QC1RE1655	-1.655	.01	0.000	-7.868197766458339e-05	0.0	0.0	0.0	0.0	0.0	
QC1RE1645	-1.645	.01	0.000	-.00023855327731036154	0.0	0.0	0.0	0.0	0.0	
QC1RE1635	-1.635	.01	0.000	-.0007203007031222472	0.0	0.0	0.0	0.0	0.0	
QC1RE1625	-1.625	.01	0.000	-.0020702620436913967	0.0	0.0	0.0	0.0	0.0	
QC1RE1615	-1.615	.01	0.000	-.0052344533974070405	0.0	0.0	0.0	0.0	0.0	
QC1RE1605	-1.605	.01	0.000	-.010766660343576812	0.0	0.0	0.0	0.0	0.0	
QC1RE1595	-1.595	.01	0.000	-.01752436115298604	0.0	0.0	0.0	0.0	0.0	
QC1RE1585	-1.585	.01	0.000	-.023265033026214733	0.0	0.0	0.0	0.0	0.0	
QC1RE1575	-1.575	.01	0.000	-.02676406314573009	0.0	0.0	0.0	0.0	0.0	
QC1RE1565	-1.565	.01	0.000	-.02838496803631223	0.0	0.0	0.0	0.0	0.0	
QC1RE1555	-1.555	.01	0.000	-.02900645044817601	0.0	0.0	0.0	0.0	0.0	
QC1RE1545	-1.545	.01	0.000	-.029222072785590174	0.0	0.0	0.0	0.0	0.0	
QC1RE1535	-1.535	.01	0.000	-.029293962243934678	0.0	0.0	0.0	0.0	0.0	
QC1RE1525	-1.525	.01	0.000	-.029317486248430082	0.0	0.0	0.0	0.0	0.0	
QC1RE1515	-1.515	.01	0.000	-.02932490777774329	0.0	0.0	0.0	0.0	0.0	
QC1RE1505	-1.505	.01	0.000	-.029326963071718146	0.0	0.0	0.0	0.0	0.0	
QC1RE1495	-1.495	.01	0.000	-.029327242080806348	0.0	0.0	0.0	0.0	0.0	
QC1RE1485	-1.485	.01	0.000	-.02932694711451719	0.0	0.0	0.0	0.0	0.0	
QC1RE1475	-1.475	.01	0.000	-.029326468885359593	0.0	0.0	0.0	0.0	0.0	
QC1RE1465	-1.465	.01	0.000	-.029325925855108157	0.0	0.0	0.0	0.0	0.0	
QC1RE1455	-1.455	.01	0.000	-.029325354795840156	0.0	0.0	0.0	0.0	0.0	
QC1RE1445	-1.445	.01	0.000	-.029324771278997255	0.0	0.0	0.0	0.0	0.0	
QC1RE1435	-1.435	.01	0.000	-.02932418523652963	0.0	0.0	0.0	0.0	0.0	
QC1RE1425	-1.425	.01	0.000	-.029323601862223932	0.0	0.0	0.0	0.0	0.0	
QC1RE1415	-1.415	.01	0.000	-.029323015892145414	0.0	0.0	0.0	0.0	0.0	
QC1RE1405	-1.405	.01	0.000	-.029322416281629057	0.0	0.0	0.0	0.0	0.0	
QC1RE1395	-1.395	.01	0.000	-.029321804263250532	0.0	0.0	0.0	0.0	0.0	
QC1RE1385	-1.385	.01	0.000	-.02932119192053458	0.0	0.0	0.0	0.0	0.0	
QC1RE1375	-1.375	.01	0.000	-.029320585042301645	0.0	0.0	0.0	0.0	0.0	
QC1RE1365	-1.365	.01	0.000	-.02931998020427915	0.0	0.0	0.0	0.0	0.0	
QC1RE1355	-1.355	.01	0.000	-.029319369110428792	0.0	0.0	0.0	0.0	0.0	
QC1RE1345	-1.345	.01	0.000	-.029318734448251088	0.0	0.0	0.0	0.0	0.0	
QC1RE1335	-1.335	.01	0.000	-.029318029427089463	0.0	0.0	0.0	0.0	0.0	
QC1RE1325	-1.325	.01	0.000	-.029317116510923155	0.0	0.0	0.0	0.0	0.0	
QC1RE1315	-1.315	.01	0.000	-.02931557236079706	0.0	0.0	0.0	0.0	0.0	
QC1RE1305	-1.305	.01	0.000	-.02931208887487943	0.0	0.0	0.0	0.0	0.0	
