 0  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   87.805  -0.40000000E-02
 0  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   78.446   0.40000000E-02
 1  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   92.761  -0.40000000E-02
 1  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   86.511   0.40000000E-02
 2  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   97.443  -0.40000000E-02
 2  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   93.159   0.40000000E-02
 3  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  105.445  -0.40000000E-02
 3  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   99.349   0.40000000E-02
 4  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  111.904  -0.40000000E-02
 4  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  106.299   0.40000000E-02
 5  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  120.533  -0.40000000E-02
 5  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  113.184   0.40000000E-02
 6  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  133.576  -0.40000000E-02
 6  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  121.670   0.40000000E-02
 7  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  140.842  -0.40000000E-02
 7  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  130.740   0.40000000E-02
 8  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  153.028  -0.40000000E-02
 8  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  138.230   0.40000000E-02
 9  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  182.795  -0.40000000E-02
 9  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  150.660   0.40000000E-02
10  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  202.462  -0.40000000E-02
10  0.0  0.0  0.0  1   0.000000   0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  171.973   0.40000000E-02
11  0.0  0.0  0.0  0   0.000000  -0.40000000E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  220.977  -0.40000000E-02
