 18
-90.  -80.  -85.
-80.  -70.  -75.
-70.  -60.  -65.
-60.  -50.  -55.
-50.  -40.  -45.
-40.  -30.  -35.
-30.  -20.  -25.
-20.  -10.  -15.
-10.    0.   -5.
  0.   10.    5.
 10.   20.   15.
 20.   30.   25.
 30.   40.   35.
 40.   50.   45.
 50.   60.   55.
 60.   70.   65.
 70.   80.   75.
 80.   90.   85.
  7
  0.   29.    18.
 29.   50.    40.
 50.   75.    60.
 75.   105.   90.
105.   125.   120.
125.   139.5  130.
139.5  180.   149.
0  8
 0   18.0  -85.0  0.0  1   4.36300000e-03   3.62754000e-03   1.82506000e-05  -1.79231499e-07  -1.13927652e-09   6.87110010e-12   1.12184500e+02  -0.00000000e+00
 0   18.0  -85.0  0.0  0   1.37690000e-02   2.86484000e-03   1.66969345e-05   1.25089249e-07   4.80234680e-11  -3.16718008e-11   9.44460000e+01   0.00000000e+00
 1   18.0  -85.0  0.0  1   4.73950000e-03   3.60145000e-03   1.74313495e-05  -1.50885498e-07  -8.89139496e-10   4.24469495e-12   1.16365500e+02   0.00000000e+00
 1   18.0  -85.0  0.0  0   2.79050000e-03   4.11936000e-03  -1.49071505e-05   6.18807999e-07  -8.52083490e-09   3.08359705e-11   1.21083500e+02   0.00000000e+00
 2   18.0  -85.0  0.0  1   5.10150000e-03   3.54789500e-03   1.82359000e-05  -1.37468499e-07  -1.11285498e-09   5.85852490e-12   1.38821500e+02   0.00000000e+00
 2   18.0  -85.0  0.0  0   4.95050000e-03   3.63193000e-03   1.39093405e-05  -8.97505035e-08  -8.96551483e-10   2.62062054e-12   1.15765000e+02   0.00000000e+00
 3   18.0  -85.0  0.0  1   2.68900000e-03   4.19421500e-03  -1.78355995e-05   5.79911507e-07  -6.82596820e-09   2.20704092e-11   1.29164500e+02   0.00000000e+00
 3   18.0  -85.0  0.0  0   5.53150000e-03   3.51645500e-03   1.78150995e-05  -1.23861999e-07  -9.73414002e-10   4.75842505e-12   1.45581000e+02   0.00000000e+00
 4   18.0  -85.0  0.0  1   3.77250000e-03   3.95522000e-03  -4.30590000e-06   2.64272499e-07  -3.65267108e-09   1.14381949e-11   1.32728000e+02   0.00000000e+00
 4   18.0  -85.0  0.0  0   3.81450000e-03   3.83038500e-03   6.61976500e-06  -2.96074000e-08  -5.60674500e-10   4.16106995e-13   1.28735500e+02   0.00000000e+00
 5   18.0  -85.0  0.0  1   5.30200000e-03   3.62487500e-03   1.25636800e-05  -7.87165985e-08  -6.43726013e-10   2.46017004e-12   1.44182500e+02   0.00000000e+00
 5   18.0  -85.0  0.0  0   5.29600000e-03   3.60948500e-03   1.37822000e-05  -1.08305500e-07  -3.32382948e-10   1.31875604e-12   1.50294500e+02   0.00000000e+00
 6   18.0  -85.0  0.0  1   5.83350000e-03   3.55626000e-03   1.42530000e-05  -9.33072015e-08  -5.81849488e-10   2.62469507e-12   1.73990000e+02   0.00000000e+00
 6   18.0  -85.0  0.0  0   5.05600000e-03   3.67218000e-03   1.06465750e-05  -6.35290510e-08  -5.10554016e-10   1.60619696e-12   1.58586000e+02   0.00000000e+00
 7   18.0  -85.0  0.0  1   6.04750000e-03   3.50797500e-03   1.84530500e-05  -2.23104050e-07   8.75461487e-10  -2.26524500e-12   1.65468500e+02   0.00000000e+00
 7   18.0  -85.0  0.0  0   5.16250000e-03   3.68220500e-03   9.85798500e-06  -5.83185015e-08  -4.57556503e-10   1.48485706e-12   1.69980500e+02   0.00000000e+00
 8   18.0  -85.0  0.0  1   2.87400000e-03   4.11857500e-03  -9.29620000e-06   2.56398994e-07  -2.56051103e-09   6.60898492e-12   1.74380500e+02   0.00000000e+00
 8   18.0  -85.0  0.0  0   5.41950000e-03   3.61164500e-03   1.22856500e-05  -8.06928520e-08  -4.10810501e-10   1.79935498e-12   2.08378500e+02   0.00000000e+00
 9   18.0  -85.0  0.0  1   4.77100000e-03   3.69061000e-03   9.86585500e-06  -6.67457010e-08  -2.79963501e-10   1.17676501e-12   2.26746000e+02   0.00000000e+00
 9   18.0  -85.0  0.0  0   2.95550000e-03   4.11621000e-03  -8.05260000e-06   1.95964947e-07  -1.81389296e-09   4.23912506e-12   1.95664000e+02   0.00000000e+00
10   18.0  -85.0  0.0  1   6.02300000e-03   3.64752000e-03   9.18386500e-06  -5.70151005e-08  -2.25991996e-10   8.74319000e-13   2.05372000e+02   0.00000000e+00
10   18.0  -85.0  0.0  0   6.86150000e-03   3.58453000e-03   1.00212350e-05  -5.70887490e-08  -2.47457504e-10   9.07000000e-13   2.02120500e+02   0.00000000e+00
11   18.0  -85.0  0.0  1   4.03700000e-03   3.96938500e-03  -1.73211500e-06   6.97123985e-08  -7.84150986e-10   1.75132449e-12   2.24046000e+02   0.00000000e+00
11   18.0  -85.0  0.0  0   3.62250000e-03   4.03963000e-03  -4.52701450e-06   1.10038651e-07  -1.00844902e-09   2.17074594e-12   2.42236500e+02   0.00000000e+00
12   18.0  -85.0  0.0  1   6.90850000e-03   3.64855000e-03   7.43928000e-06  -4.36609005e-08  -1.45210495e-10   5.15338501e-13   2.64021500e+02   0.00000000e+00
12   18.0  -85.0  0.0  0   3.42250000e-03   4.09647500e-03  -5.97136000e-06   1.08625393e-07  -8.58754471e-10   1.68015353e-12   2.52004000e+02   0.00000000e+00
13   18.0  -85.0  0.0  1   6.63950000e-03   3.71399500e-03   5.72985500e-06  -3.66889995e-08  -9.67755015e-11   3.32624497e-13   3.27108500e+02   0.00000000e+00
13   18.0  -85.0  0.0  0   3.94150000e-03   4.07643500e-03  -5.48384050e-06   9.18128015e-08  -6.83085480e-10   1.24916345e-12   2.58387500e+02   0.00000000e+00
14   18.0  -85.0  0.0  1   3.30000000e-03   4.11879500e-03  -7.88985500e-06   1.60477196e-07  -1.29354248e-09   2.70231540e-12   2.17833000e+02   0.00000000e+00
14   18.0  -85.0  0.0  0   2.31100000e-03   4.14298000e-03  -6.25047450e-06   1.20727200e-07  -1.05985599e-09   2.27773050e-12   2.53809000e+02   0.00000000e+00
15   18.0  -85.0  0.0  1   3.55500000e-03   4.06267000e-03  -4.63067500e-06   9.34940475e-08  -8.07679489e-10   1.63749951e-12   2.38137000e+02   0.00000000e+00
15   18.0  -85.0  0.0  0   7.35650000e-03   3.60543000e-03   8.23276000e-06  -4.57059500e-08  -1.63508003e-10   5.68265992e-13   2.27720000e+02   0.00000000e+00
16   18.0  -85.0  0.0  1   7.15250000e-03   3.64814500e-03   7.05916000e-06  -4.10332505e-08  -1.27434997e-10   4.47809998e-13   2.50130000e+02   0.00000000e+00
16   18.0  -85.0  0.0  0   4.24900000e-03   4.03921500e-03  -4.63121500e-06   8.86967010e-08  -7.15943473e-10   1.37298453e-12   2.51167000e+02   0.00000000e+00
17   18.0  -85.0  0.0  1   3.03550000e-03   4.18653500e-03  -8.17876050e-06   1.14415144e-07  -7.67487488e-10   1.38922755e-12   2.57178500e+02   0.00000000e+00
17   18.0  -85.0  0.0  0   4.16650000e-03   4.05462500e-03  -4.68302550e-06   7.83316495e-08  -6.01090992e-10   1.10749951e-12   2.55914000e+02   0.00000000e+00
18   18.0  -85.0  0.0  1   3.26000000e-03   4.10540000e-03  -4.47483500e-06   5.64810485e-08  -4.18266616e-10   7.22200997e-13   3.14336500e+02   0.00000000e+00
18   18.0  -85.0  0.0  0   4.33400000e-03   4.06089500e-03  -4.61058000e-06   6.65842990e-08  -4.79922996e-10   8.26574493e-13   2.80471500e+02   0.00000000e+00
19   18.0  -85.0  0.0  1   4.16250000e-03   4.01535000e-03  -1.88676500e-06   2.33147490e-08  -2.39567556e-10   4.17330506e-13   3.40329500e+02   0.00000000e+00
19   18.0  -85.0  0.0  0   4.53400000e-03   4.07255000e-03  -4.95256000e-06   6.30362015e-08  -4.20570408e-10   6.88311524e-13   2.92522500e+02   0.00000000e+00
20   18.0  -85.0  0.0  1  -4.41500000e-04   4.56803500e-03  -1.87617490e-05   2.33759499e-07  -1.34825500e-09   2.36959998e-12   2.50183000e+02   0.00000000e+00
20   18.0  -85.0  0.0  0   3.03950000e-03   4.15891000e-03  -7.47044450e-06   1.13931601e-07  -8.15158989e-10   1.52287651e-12   2.78241500e+02   0.00000000e+00
21   18.0  -85.0  0.0  1   3.30450000e-03   4.15311000e-03  -7.15213950e-06   1.02030102e-07  -7.04147472e-10   1.27485356e-12   2.59720500e+02   0.00000000e+00
21   18.0  -85.0  0.0  0   8.50800000e-03   3.59336000e-03   7.12835500e-06  -3.99111500e-08  -9.66758025e-11   3.38854003e-13   3.04359000e+02   0.00000000e+00
22   18.0  -85.0  0.0  1  -5.98000000e-04   4.52510500e-03  -1.50733500e-05   1.58339997e-07  -8.30663483e-10   1.31084998e-12   2.90902000e+02   0.00000000e+00
