 0   18.0   90.0  0.0  1   0.001626   0.42056700E-02  -0.57804200E-05  -0.20039400E-07   0.19099899E-09  -0.40961301E-12   147.260    0.0000000    
 0   18.0   90.0  0.0  0   0.000541   0.43675000E-02  -0.10454000E-04  -0.10796800E-07   0.29746600E-09  -0.95851001E-12   165.230    0.0000000    
 1   18.0   90.0  0.0  1   0.000969   0.43016100E-02  -0.84230300E-05  -0.15802900E-07   0.26641800E-09  -0.77166498E-12   156.370    0.0000000    
 1   18.0   90.0  0.0  0   0.000833   0.43230800E-02  -0.90381800E-05  -0.13687000E-07   0.28564801E-09  -0.89791498E-12   156.970    0.0000000    
 2   18.0   90.0  0.0  1   0.000945   0.43050000E-02  -0.85161000E-05  -0.15256300E-07   0.27209000E-09  -0.81374902E-12   156.470    0.0000000    
 2   18.0   90.0  0.0  0   0.000878   0.43179000E-02  -0.89036300E-05  -0.13674800E-07   0.28643601E-09  -0.90988898E-12   156.070    0.0000000    
 3   18.0   90.0  0.0  1   0.000957   0.43030100E-02  -0.84618400E-05  -0.15150700E-07   0.27352801E-09  -0.82676300E-12   155.990    0.0000000    
 3   18.0   90.0  0.0  0   0.000920   0.43089300E-02  -0.86455000E-05  -0.14533000E-07   0.27913599E-09  -0.86449200E-12   155.440    0.0000000    
 4   18.0   90.0  0.0  1   0.000976   0.43002500E-02  -0.83880300E-05  -0.15091000E-07   0.27449600E-09  -0.83621301E-12   155.400    0.0000000    
 4   18.0   90.0  0.0  0   0.000942   0.43056700E-02  -0.85620900E-05  -0.14494000E-07   0.27983801E-09  -0.87243298E-12   154.830    0.0000000    
 5   18.0   90.0  0.0  1   0.000994   0.42977300E-02  -0.83293000E-05  -0.14982800E-07   0.27563599E-09  -0.84663501E-12   154.880    0.0000000    
 5   18.0   90.0  0.0  0   0.000965   0.43025300E-02  -0.84861700E-05  -0.14432700E-07   0.28057400E-09  -0.88012903E-12   154.230    0.0000000    
 6   18.0   90.0  0.0  1   0.001009   0.42958100E-02  -0.82930500E-05  -0.14803600E-07   0.27724600E-09  -0.86029700E-12   154.450    0.0000000    
 6   18.0   90.0  0.0  0   0.000995   0.42982500E-02  -0.83800100E-05  -0.14454500E-07   0.28054001E-09  -0.88183002E-12   153.510    0.0000000    
 7   18.0   90.0  0.0  1   0.000972   0.43018400E-02  -0.84859700E-05  -0.14256500E-07   0.28205200E-09  -0.89140503E-12   155.190    0.0000000    
 7   18.0   90.0  0.0  0   0.001134   0.42767200E-02  -0.77212000E-05  -0.16503000E-07   0.25950201E-09  -0.74326599E-12   151.420    0.0000000    
 8   18.0   90.0  0.0  1  -0.000458   0.45277300E-02  -0.14991700E-04   0.36243999E-07  -0.46597900E-10   0.23114000E-13   660.503   0.95122000E-04
 8   18.0   90.0  0.0  0  -0.000263   0.44108700E-02  -0.10632800E-04   0.79567100E-08   0.48904202E-10  -0.91023697E-13   407.411   0.10000000E-03
 9   18.0   90.0  0.0  1  -0.000173   0.44128600E-02  -0.10843600E-04   0.80202700E-08   0.48941799E-10  -0.89550400E-13   420.434   0.99999000E-04
 9   18.0   90.0  0.0  0  -0.000236   0.44199300E-02  -0.10963300E-04   0.85364500E-08   0.49434799E-10  -0.91412498E-13   406.582   0.10000000E-03
10   18.0   90.0  0.0  1  -0.000425   0.44278900E-02  -0.10972500E-04   0.87298300E-08   0.49771198E-10  -0.93419197E-13   409.682   0.99984000E-04
10   18.0   90.0  0.0  0  -0.000403   0.44329200E-02  -0.11126300E-04   0.92389700E-08   0.50737499E-10  -0.96394096E-13   405.777   0.10000000E-03
11   18.0   90.0  0.0  1  -0.000409   0.44352400E-02  -0.11083900E-04   0.93265000E-08   0.50944698E-10  -0.97959198E-13   406.782   0.99992000E-04
11   18.0   90.0  0.0  0  -0.000057   0.44196700E-02  -0.11063300E-04   0.99003100E-08   0.48842300E-10  -0.95685204E-13   421.768   0.10000000E-03
12   18.0   90.0  0.0  1  -0.000222   0.44245800E-02  -0.10996900E-04   0.96399700E-08   0.49873501E-10  -0.97811798E-13   410.995   0.99995000E-04
12   18.0   90.0  0.0  0   0.000385   0.43964100E-02  -0.10826200E-04   0.98183700E-08   0.47109100E-10  -0.93466499E-13   419.156   0.99999000E-04
