  0   0   0   1  42
  0   0   1   1  43
  0   0   2   1  40
  0   0   3   1  41
  0   0   4   1  34
  0   0   5   1  35
  0   0   6   1  32
  0   0   7   1  33
  0   0   8   1  26
  0   0   9   1  27
  0   0  10   1  24
  0   0  11   1  25
  0   0  12   1  18
  0   0  13   1  19
  0   0  14   1  16
  0   0  15   1  17
  0   0  16   1  10
  0   0  17   1  11
  0   0  18   1   8
  0   0  19   1   9
  0   0  20   1   2
  0   0  21   1   3
  0   0  22   1   0
  0   0  23   1   1
  0   1   0   1  46
  0   1   1   1  47
  0   1   2   1  44
  0   1   3   1  45
  0   1   4   1  38
  0   1   5   1  39
  0   1   6   1  36
  0   1   7   1  37
  0   1   8   1  30
  0   1   9   1  31
  0   1  10   1  28
  0   1  11   1  29
  0   1  12   1  22
  0   1  13   1  23
  0   1  14   1  20
  0   1  15   1  21
  0   1  16   1  14
  0   1  17   1  15
  0   1  18   1  12
  0   1  19   1  13
  0   1  20   1   6
  0   1  21   1   7
  0   1  22   1   4
  0   1  23   1   5
  0   0  24   2  42
  0   0  25   2  43
  0   0  26   2  40
  0   0  27   2  41
  0   0  28   2  34
  0   0  29   2  32
  0   0  30   2  35
  0   0  31   2  33
  0   0  32   2  26
  0   0  33   2  27
  0   0  34   2  24
  0   0  35   2  25
  0   0  36   2  18
  0   0  37   2  19
  0   0  38   2  16
  0   0  39   2  17
  0   0  40   2  10
  0   0  41   2  11
  0   0  42   2   8
  0   0  43   2   9
  0   0  44   2   2
  0   0  45   2   3
  0   0  46   2   0
  0   0  47   2   1
  0   1  24   2  46
  0   1  25   2  47
  0   1  26   2  44
  0   1  27   2  45
  0   1  28   2  38
  0   1  29   2  39
  0   1  30   2  36
  0   1  31   2  37
  0   1  32   2  30
  0   1  33   2  31
  0   1  34   2  28
  0   1  35   2  29
  0   1  36   2  22
  0   1  37   2  23
  0   1  38   2  20
  0   1  39   2  21
  0   1  40   2  14
  0   1  41   2  15
  0   1  42   2  12
  0   1  43   2  13
  0   1  44   2   6
  0   1  45   2   7
  0   1  46   2   4
  0   1  47   2   5
  0   0  48   3  42
  0   0  49   3  43
  0   0  50   3  40
  0   0  51   3  41
  0   0  52   3  34
  0   0  53   3  35
  0   0  54   3  32
  0   0  55   3  33
  0   0  56   3  26
  0   0  57   3  27
  0   0  58   3  24
  0   0  59   3  25
  0   0  60   3  18
  0   0  61   3  19
  0   0  62   3  16
  0   0  63   3  17
  0   0  64   3  10
  0   0  65   3  11
  0   0  66   3   8
  0   0  67   3   9
  0   0  68   3   2
  0   0  69   3   3
  0   0  70   3   0
  0   0  71   3   1
  0   1  48   3  46
  0   1  49   3  47
  0   1  50   3  44
  0   1  51   3  45
  0   1  52   3  38
  0   1  53   3  39
  0   1  54   3  36
  0   1  55   3  37
  0   1  56   3  30
  0   1  57   3  31
  0   1  58   3  28
  0   1  59   3  29
  0   1  60   3  22
  0   1  61   3  23
  0   1  62   3  20
  0   1  63   3  21
  0   1  64   3  14
  0   1  65   3  15
  0   1  66   3  12
  0   1  67   3  13
  0   1  68   3   6
  0   1  69   3   7
  0   1  70   3   4
  0   1  71   3   5
  0   0  72   4  42
  0   0  73   4  43
  0   0  74   4  40
  0   0  75   4  41
  0   0  76   4  34
  0   0  77   4  35
  0   0  78   4  32
  0   0  79   4  33
  0   0  80   4  26
  0   0  81   4  27
  0   0  82   4  24
  0   0  83   4  25
  0   0  84   4  18
  0   0  85   4  19
  0   0  86   4  16
  0   0  87   4  17
  0   0  88   4  10
  0   0  89   4  11
  0   0  90   4   8
  0   0  91   4   9
  0   0  92   4   2
  0   0  93   4   3
  0   0  94   4   0
  0   0  95   4   1
  0   1  72   4  46
  0   1  73   4  47
  0   1  74   4  44
  0   1  75   4  45
  0   1  76   4  38
  0   1  77   4  39
  0   1  78   4  36
  0   1  79   4  37
  0   1  80   4  30
  0   1  81   4  31
  0   1  82   4  28
  0   1  83   4  29
  0   1  84   4  22
  0   1  85   4  23
  0   1  86   4  20
  0   1  87   4  21
  0   1  88   4  14
  0   1  89   4  15
  0   1  90   4  12
  0   1  91   4  13
  0   1  92   4   6
  0   1  93   4   7
  0   1  94   4   4
  0   1  95   4   5
  0   0  96   5  42
  0   0  97   5  43
  0   0  98   5  40
  0   0  99   5  41
  0   0 100   5  34
  0   0 101   5  35
  0   0 102   5  32
  0   0 103   5  33
  0   0 104   5  26
  0   0 105   5  27
  0   0 106   5  24
  0   0 107   5  25
  0   0 108   5  18
  0   0 109   5  19
  0   0 110   5  16
  0   0 111   5  17
  0   0 112   5  10
  0   0 113   5  11
  0   0 114   5   8
  0   0 115   5   9
  0   0 116   5   2
  0   0 117   5   3
  0   0 118   5   0
  0   0 119   5   1
  0   1  96   5  46
  0   1  97   5  47
  0   1  98   5  44
  0   1  99   5  45
  0   1 100   5  38
  0   1 101   5  39
  0   1 102   5  36
