0 4
0
0  8.01618e+01  2.09905e-01  1.23012e-01  2.90358e-02
1  4.79e+01     2.55827e-01  1.04037e-01  9.10491e-02
2  4.79e+01     2.61591e-01  1.40766e-01  1.45491e-02
3  4.79e+01     1.65350e-01  4.69390e-02  7.76398e-02
4  4.79e+01     9.94406e-02 -3.65824e-03  8.96508e-02
5  4.79e+01     1.65884e-01  2.14177e-02  1.21666e-01
6  4.79e+01     1.08515e-02 -5.81310e-02  9.85815e-02
7  4.79e+01     2.75528e-01  3.43057e-02  1.55157e-01
8  4.79e+01    -5.95880e-03 -1.10707e-01  1.43491e-01
