22   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
23   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
24   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
25   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
26   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
27   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
28   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
29   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
30   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
31   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
32   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
33   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
34   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
35   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
36   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
37   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
38   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
39   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
40   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
41   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
42   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
43   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
44   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
45   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
46   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
47   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
48   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
49   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
50   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
51   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
52   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
53   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
54   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
55   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000    
