1
-90  90  0
4
0  60  55
60  80  70
80  100  90
100  180  115
1  8
0   55    0  0.0   0    -0.07761251    0.006868774  -2.062918e-05   3.370561e-09   6.749311e-10  -2.772571e-12       91.89266   0.0005712076
0   55    0  0.0   1     -0.3280306     0.03035643  -0.0004414165   3.632709e-06  -1.443415e-08     2.1593e-11            109   0.0005167394
1   55    0  0.0   0    -0.08307274    0.007817129   -3.02993e-05  -1.350416e-10   1.077729e-09  -3.961345e-12       92.87774   0.0005959456
1   55    0  0.0   1    -0.07611105    0.007388859  -2.624774e-05   3.758889e-09   8.868597e-10  -3.346598e-12       94.03181   0.0005800027
2   55    0  0.0   0    -0.09137644    0.008113886   -3.18788e-05  -3.959451e-09   1.065275e-09  -3.603132e-12       98.37427   0.0005676079
2   55    0  0.0   1      -0.096488    0.008544547  -3.473208e-05  -1.130477e-08   1.180307e-09  -3.846244e-12       98.91784      0.0005724
3   55    0  0.0   0    -0.08695869    0.007822067  -2.863385e-05  -3.940634e-09   8.631672e-10  -2.757349e-12       104.4787   0.0005569222
3   55    0  0.0   1     -0.1605058     0.01403468  -0.0001258693   7.272712e-07  -1.790196e-09   9.826242e-13         105.34   0.0005578035
4   55    0  0.0   0     -0.0829704       0.007621  -2.613042e-05  -3.879888e-09   6.977458e-10  -2.078043e-12       103.5039   0.0005639144
4   55    0  0.0   1     -0.0245221    0.002414452   6.424059e-05  -7.451063e-07   3.594073e-09  -6.429787e-12       108.8864   0.0005540914
5   55    0  0.0   0    -0.07269529    0.007116585  -2.153309e-05  -5.173358e-09   5.308686e-10  -1.513602e-12       107.0373   0.0005757307
5   55    0  0.0   1    -0.08505077    0.008039291  -2.926164e-05  -2.163479e-09   7.265796e-10  -2.080726e-12       110.7136   0.0005504356
6   55    0  0.0   0    -0.08399303    0.007290405  -2.140335e-05  -8.492574e-09   4.795625e-10  -1.242534e-12       114.0584   0.0005301286
6   55    0  0.0   1    -0.07234376    0.006826817  -1.725715e-05  -1.108549e-08   3.702985e-10  -9.128736e-13       113.7954   0.0005555731
