QC2RE3185 -3.202477 .04 0 0 0 0 .3216797715718222
QC2RE3145 -3.162477 .04 0 0 0 0 .3216797715718222
QC2RE3105 -3.122477 .04 -9.47911665929925e-08 .055576573982643075 -1.6883488473719384e-05 0 .3216797715718222
QC2RE3065 -3.082477 .04 -9.479116659299253e-08 .05557657398264309 -1.688348847371939e-05 0 .3216797715718222
QC2RE3025 -3.042477 .04 -9.479116659299253e-08 .05557657398264309 -1.688348847371939e-05 0 .3216797715718222
QC2RE2985 -3.002477 .04 -9.479116659299253e-08 .05557657398264309 -1.688348847371939e-05 0 .3216797715718222
QC2RE2945 -2.962477 .04 -9.479116659299253e-08 .05557657398264309 -1.688348847371939e-05 0 .3216797715718222
QC2RE2905 -2.922477 .04 -9.479116659299253e-08 .05557657398264309 -1.688348847371939e-05 0 .3216797715718222
QC2RE2865 -2.882477 .04 -9.479116659299253e-08 .05557657398264309 -1.688348847371939e-05 0 .3216797715718222
QC2RE2825 -2.842477 .04 -9.479116659299253e-08 .05557657398264309 -1.688348847371939e-05 0 .3216797715718222
QC2RE2785 -2.802477 .04 -9.479116659299253e-08 .05557657398264309 -1.688348847371939e-05 0 .3216797715718222
QC2RE2745 -2.762477 .04 -9.47911665929925e-08 .055576573982643075 -1.6883488473719384e-05 0 .3216797715718222
QC2RE2705 -2.722477 .04 0 0 0 0 .3216797715718222
QC2RE2665 -2.682477 .04 0 0 0 0 .3216797715718222
QC2RPE2600 -2.618153 .04 0 0 0 0 0
QC2RPE2560 -2.578153 .04 0 0 0 0 0
QC2RPE2520 -2.538153 .04 0 0 0 0 0
QC2RPE2480 -2.498153 .04 0 0 0 0 0
QC2RPE2440 -2.458153 .04 0 0 0 0 0
QC2RPE2400 -2.418153 .04 0 0 0 0 0
QC2RPE2360 -2.378153 .04 0 0 0 0 0
QC2RPE2320 -2.338153 .04 0 0 0 0 0
QC2RPE2280 -2.298153 .04 0 0 0 0 0
QC2RPE2240 -2.258153 .04 0 0 0 0 0
QC2RPE2200 -2.218153 .04 0 0 0 0 0
QC2RPE2160 -2.178153 .04 0 0 0 0 0
QC2RPE2120 -2.138153 .04 0 0 0 0 0
QC2RPE2080 -2.098153 .04 0 0 0 0 0
QC2RPE2040 -2.058153 .04 0 0 0 0 0
QC2RPE2000 -2.018153 .04 0 0 0 0 0
QC2RPE1960 -1.978153 .04 0 0 0 0 0
QC2RPE1920 -1.938153 .04 0 0 0 0 0
QC2RPE1880 -1.898153 .04 0 0 0 0 0
QC2RPE1840 -1.858153 .04 0 0 0 0 0
QC2RPE1800 -1.818153 .04 0 0 0 0 0
QC2RPE1760 -1.778153 .04 0 0 0 0 0
QC2RPE1720 -1.738153 .04 0 0 0 0 0
QC2RPE1680 -1.698153 .04 0 0 0 0 0
QC1RE1630 -1.648782 .04 1.974496894942386e-06 .001647165361148942 -6.492840570772404e-07 -3.704854174473108e-15 .033482681000515935
QC1RE1590 -1.608782 .04 -2.4366620461200268e-05 -.02032712904981462 8.012602213168356e-06 -2.536645981304571e-15 .033482681000515935
QC1RE1550 -1.568782 .04 -.00013498166346896873 -.11260444168124985 4.438672064395626e-05 -2.6696929046653605e-15 .033482681000515935
QC1RE1510 -1.528782 .04 -.00016182439020380243 -.13499718881073816 5.3213553728399816e-05 -1.8068168938531203e-15 .033482681000515935
QC1RE1470 -1.488782 .04 -.00016122461257418356 -.13449684214601015 5.301632573898104e-05 -1.2742982835016736e-15 .033482681000515935
QC1RE1430 -1.448782 .04 -.00016093609953383815 -.13425615871545427 5.292145249920285e-05 -8.050692924231026e-16 .033482681000515935
QC1RE1390 -1.408782 .04 -.00016093609953383856 -.1342561587154546 5.292145249920298e-05 -2.500076108679554e-16 .033482681000515935
QC1RE1350 -1.368782 .04 -.0001612246125741847 -.13449684214601113 5.301632573898141e-05 4.140468309042252e-16 .033482681000515935
QC1RE1310 -1.328782 .04 -.0001618243902038043 -.13499718881073974 5.321355372840044e-05 1.5220521311987816e-15 .033482681000515935
QC1RE1270 -1.288782 .04 -.00013498166346897112 -.11260444168125185 4.438672064395705e-05 3.400787455285914e-15 .033482681000515935
QC1RE1230 -1.248782 .04 -2.4366620461200874e-05 -.020327129049815124 8.012602213168554e-06 3.9360048906648874e-15 .033482681000515935
QC1RE1190 -1.208782 .04 1.974496894950398e-06 .0016471653611556257 -6.492840570798749e-07 1.03437757499661e-14 .033482681000515935
QC1RPE1140 -1.159307 .04 3.187568244533755e-05 -.00048571200842951616 -8.570542748734119e-08 4.343850404613635e-06 0
QC1RPE1100 -1.119307 .04 4.82997480385224e-05 -.0015798097945439401 -5.807474653940288e-07 1.92814401887919e-05 0
QC1RPE1060 -1.079307 .04 8.118834282039406e-05 -.002979233030012914 -1.0981825217261098e-06 3.765608558430935e-05 0
QC1RPE1020 -1.039307 .04 .00010428525750199243 -.0038542418313715575 -1.348704673118093e-06 4.7164666463332056e-05 0
QC1RPE980 -.999307 .04 .00012205314932445091 -.004589761693663887 -1.5266303068163208e-06 5.566288019766607e-05 0
QC1RPE940 -.959307 .04 .0001395955741063459 -.005432177742424773 -1.7267077915669796e-06 6.580926400541216e-05 0
QC1RPE900 -.919307 .04 .00015878946900420917 -.006466571369174102 -1.9698002742040825e-06 7.829599563581854e-05 0
QC1RPE860 -.879307 .04 .00017930979648721264 -.007746467449135377 -2.2695105290399965e-06 9.379782037607188e-05 0
QC1RPE820 -.839307 .04 .00019428369358029268 -.009166025827159602 -2.60961216227438e-06 .00011265960324361834 0
