1
-90  90  0
4
0  60  55
60  80  70
80  100  90
100  180  115
1  8
0   55    0  0.0   0     -0.1634768     0.01594248  -0.0002041208   1.765456e-06  -7.402325e-09   1.143112e-11       112.8643   0.0005049519
0   55    0  0.0   1     -0.1304031      0.0120554  -0.0001145736   8.163061e-07  -2.729335e-09    2.81154e-12       93.52613   0.0006359857
1   55    0  0.0   0    -0.08936706    0.008029494  -3.181921e-05   1.846269e-08   8.777398e-10  -3.287294e-12       94.93687   0.0006138895
1   55    0  0.0   1     -0.1271634     0.01241016  -0.0001201685     8.4564e-07   -2.77493e-09   2.874429e-12       96.84686   0.0006060999
2   55    0  0.0   0    -0.09034333     0.00795332  -2.837763e-05  -3.895715e-08    1.20496e-09  -3.754401e-12       99.39283   0.0006015889
2   55    0  0.0   1     -0.1164668     0.01074078  -7.845466e-05   3.866477e-07  -5.282236e-10   -1.01865e-12       100.4978   0.0005942922
3   55    0  0.0   0    -0.09361257    0.008296981  -3.434188e-05   2.635956e-08   7.814105e-10  -2.640379e-12       105.1901   0.0005900902
3   55    0  0.0   1     -0.1122687     0.01058024  -7.872111e-05   4.181185e-07  -8.186306e-10  -1.769512e-13       105.9748   0.0005963479
4   55    0  0.0   0    -0.08359427    0.007521695  -2.062541e-05  -8.297718e-08   1.150745e-09  -2.989866e-12       109.1788   0.0005829444
4   55    0  0.0   1    -0.08327722     0.00773176   -2.54631e-05  -3.182305e-08   8.971787e-10  -2.511606e-12       106.8756   0.0005737966
5   55    0  0.0   0    -0.08232916    0.007676459  -2.741413e-05   2.112983e-08   4.953093e-10  -1.536218e-12       106.3292   0.0006081756
5   55    0  0.0   1    -0.09182574    0.009008876  -5.220842e-05   2.324338e-07  -3.412648e-10  -2.950434e-13       110.0989   0.0005636379
6   55    0  0.0   0    -0.07587879    0.006703861  -1.521535e-05  -2.889623e-08   4.693374e-10    -1.1294e-12       114.0843    0.000561099
6   55    0  0.0   1     -0.1015559    0.009147028  -5.002238e-05   1.895448e-07  -1.340461e-10  -5.690096e-13       122.8731   0.0005685136
7   55    0  0.0   0    -0.06565166     0.00523937   1.537343e-05  -3.065956e-07   1.586483e-09  -2.757676e-12       125.7017   0.0005896479
7   55    0  0.0   1     -0.1008342    0.009468803  -6.080848e-05   3.281781e-07  -8.820789e-10   8.595377e-13       121.0011   0.0005878394
8   55    0  0.0   0     -0.0505081    0.004694883   2.223626e-05  -3.369716e-07   1.620316e-09  -2.687458e-12       124.6252   0.0005470063
8   55    0  0.0   1    -0.04797199    0.004157749   3.037687e-05  -3.997754e-07   1.852862e-09  -3.020528e-12       127.9675   0.0005970909
9   55    0  0.0   0    -0.04434171    0.005175362   -2.64477e-06  -1.296425e-08  -1.106061e-11   1.341025e-13       130.1961    0.000520074
9   55    0  0.0   1    -0.03602907    0.003061961   4.020863e-05  -4.077797e-07   1.667867e-09  -2.484957e-12       133.3202   0.0008218614
10   55    0  0.0   0    -0.07845233    0.007186209    -2.0069e-05    1.41567e-08    1.94615e-10  -4.510667e-13       142.7257   0.0005784484
10   55    0  0.0   1    -0.05756147    0.005122555   7.244469e-06  -1.570911e-07   7.049811e-10  -1.034199e-12       142.4013   0.0005670408
11   55    0  0.0   0    -0.07419033    0.006751124  -1.687119e-05   1.703391e-08   9.834413e-11  -2.261401e-13       154.1829   0.0004628418
11   55    0  0.0   1     -0.0636617    0.005493195  -4.101857e-07   -8.36373e-08   3.914572e-10  -5.532345e-13       154.5042   0.0004723592
12   55    0  0.0   0    -0.07510408    0.006263923  -1.219858e-05   3.421334e-09   8.683882e-11  -1.548789e-13        167.189   0.0004184677
12   55    0  0.0   1    -0.06492908    0.005584906  -3.121658e-06    -5.0382e-08   2.349519e-10  -3.087595e-13        164.634   0.0004476413
13   55    0  0.0   0      -0.075991    0.007058091  -2.259448e-05   6.351094e-08  -7.922805e-11    2.40243e-14        174.825   0.0004104662
13   55    0  0.0   1    -0.06920576     0.00625053  -1.208922e-05   3.722402e-09   7.614893e-11  -1.262022e-13       172.1726    0.000378281
14   55    0  0.0   0    -0.07237993    0.007304826  -2.706842e-05   8.707827e-08   -1.00365e-10  -3.219993e-14       152.2225   0.0005185933
14   55    0  0.0   1    -0.07199449    0.006824835  -1.698812e-05   7.286965e-09   1.675902e-10  -3.531789e-13       150.8915   0.0004977082
15   55    0  0.0   0    -0.07250411    0.007279286  -2.446995e-05   6.412893e-08  -3.854948e-11  -7.367963e-14       161.6268   0.0004844832
15   55    0  0.0   1    -0.06493483    0.006469328  -1.420481e-05   4.711457e-09   1.183435e-10   -2.25532e-13       159.2359   0.0005308679
16   55    0  0.0   0    -0.07641777    0.006496568  -1.365856e-05   6.210763e-09   8.766147e-11  -1.587368e-13       171.7789   0.0004876973
16   55    0  0.0   1     -0.0737138    0.006123012  -1.088903e-05   1.246818e-09    7.38938e-11  -1.206617e-13       172.4019   0.0004778261
17   55    0  0.0   0    -0.06901069     0.00590421  -7.290334e-06  -2.009391e-08   1.219551e-10  -1.538005e-13       182.9276   0.0004317915
17   55    0  0.0   1    -0.07361167    0.006084756  -1.055091e-05   1.296584e-09   6.288569e-11  -9.462487e-14        180.695   0.0004950304
18   55    0  0.0   0    -0.07363227    0.006284592  -1.158071e-05   2.457421e-09   6.298094e-11  -9.307373e-14       193.1434   0.0003329817
18   55    0  0.0   1    -0.07337854    0.006040402  -1.019984e-05   7.226073e-10   5.814686e-11  -8.318135e-14       192.2209   0.0003707225
19   55    0  0.0   0    -0.07843299    0.007333246  -2.584049e-05   8.422324e-08  -1.491382e-10   1.098856e-13       200.2654   0.0003384643
19   55    0  0.0   1    -0.07290495    0.006745651  -1.993515e-05   5.811227e-08  -9.711161e-11   7.217906e-14       201.1861   0.0002240614
20   55    0  0.0   0    -0.05636482    0.006306633  -1.293919e-05   4.261575e-09   9.131635e-11  -1.619767e-13       171.7948   0.0004379335
20   55    0  0.0   1    -0.06935718    0.007168544  -2.610251e-05   9.214853e-08  -1.749772e-10   1.373825e-13       167.9905   0.0004975341
21   55    0  0.0   0    -0.06096449    0.006315876  -1.274107e-05   5.475408e-09   7.475495e-11  -1.282148e-13       180.0084   0.0004526025
21   55    0  0.0   1    -0.06384988    0.006535296   -1.69507e-05   3.486786e-08  -1.431946e-11  -2.966285e-14       178.7733   0.0004504953
22   55    0  0.0   0    -0.06027659    0.006924989  -2.275636e-05   7.206967e-08    -1.2544e-10   9.339529e-14       185.3166   0.0004070269
22   55    0  0.0   1    -0.06310344    0.007006059  -2.420778e-05   8.222845e-08  -1.548115e-10   1.234212e-13       185.5247    0.000383602
23   55    0  0.0   0    -0.06157392    0.007005872  -2.366029e-05   7.549043e-08  -1.285705e-10   8.952074e-14       195.3792   0.0003420081
23   55    0  0.0   1    -0.06195023    0.007003607  -2.385666e-05   7.751512e-08  -1.369063e-10   1.008201e-13       193.7372   0.0003798731
24   55    0  0.0   0    -0.06136464    0.006917492  -2.233324e-05   6.799714e-08  -1.127902e-10   7.879361e-14       204.8562   0.0002925832
24   55    0  0.0   1    -0.05822576    0.006581864  -1.799024e-05   4.388664e-08  -5.287552e-11   2.445977e-14       203.9724   0.0002813469
25   55    0  0.0   0    -0.06187811     0.00673031  -1.979014e-05   5.501479e-08  -8.510773e-11   5.797139e-14       212.9813   0.0002638886
25   55    0  0.0   1    -0.06489242    0.006906413  -2.204223e-05   6.689133e-08  -1.121327e-10   7.959505e-14       213.5022   0.0003055322
26   55    0  0.0   0    -0.07335908    0.007243168  -2.664398e-05   9.465224e-08  -1.822686e-10   1.450792e-13       189.1805   0.0003281003
26   55    0  0.0   1    -0.07058949    0.006934915  -2.368068e-05   8.161783e-08  -1.559127e-10   1.253462e-13        188.913   0.0003391106
27   55    0  0.0   0    -0.08223769    0.007503665  -2.895497e-05   1.055403e-07  -2.097913e-10    1.72019e-13       197.0252   0.0003418936
27   55    0  0.0   1    -0.07188117    0.006605184  -1.846844e-05   5.171331e-08  -8.493673e-11   6.499905e-14       197.1804    0.000295945
28   55    0  0.0   0    -0.06591166    0.006756184  -2.044656e-05   6.037307e-08  -9.987745e-11   7.192785e-14        204.529   0.0003008353
28   55    0  0.0   1    -0.07024538    0.006800311  -2.121475e-05   6.660698e-08  -1.208376e-10   9.602549e-14       204.1365   0.0002986156
29   55    0  0.0   0    -0.07240401    0.007476802  -2.850483e-05   9.960795e-08  -1.881102e-10   1.460875e-13       210.8356   0.0002171573
29   55    0  0.0   1    -0.06275315    0.006645196  -1.922854e-05   5.262175e-08  -7.587679e-11   4.277735e-14       197.2052   0.0007895438
30   55    0  0.0   0    -0.04218109    0.006535676  -1.997236e-05    6.10647e-08  -1.050037e-10   7.746825e-14       217.3335   0.0002254644
30   55    0  0.0   1    -0.04569949    0.006585549  -2.049633e-05   6.526507e-08  -1.211164e-10   9.808728e-14       215.2791   0.0002386373
31   55    0  0.0   0    -0.04417859    0.006661111  -2.121824e-05   6.717183e-08  -1.201833e-10   9.111401e-14       224.7905   0.0002372692
31   55    0  0.0   1    -0.04003072    0.006319825  -1.774832e-05   5.102711e-08  -8.582801e-11    6.39872e-14       225.3266   0.0001714017
32   55    0  0.0   0    -0.05793828    0.007088552  -2.578622e-05   8.998397e-08  -1.691965e-10   1.302911e-13       198.9802    0.000370727
32   55    0  0.0   1     -0.0566308      0.0067558  -2.094588e-05   6.252546e-08  -1.023653e-10   7.150549e-14       201.0437    0.000269937
33   55    0  0.0   0    -0.05187127    0.006491227   -1.76784e-05   4.358143e-08  -5.356753e-11   2.566024e-14       207.2335   0.0003311689
33   55    0  0.0   1    -0.06210147    0.007128083  -2.529207e-05   8.636131e-08  -1.634864e-10   1.295327e-13       205.4718   0.0003319423
